target,feature,importance_gain,importance_split
homo,morgan_1983,0.34413260594010353,5
homo,morgan_71,0.3425475060939789,6
homo,morgan_1747,0.33844300359487534,3
homo,morgan_1058,0.3370420038700104,2
homo,desc_Chi3v,0.33587200194597244,4
homo,morgan_708,0.3347799926996231,2
homo,morgan_2032,0.33345720171928406,4
homo,morgan_1398,0.33044499158859253,2
homo,morgan_1171,0.3275784030556679,3
homo,morgan_1073,0.3261200934648514,3
homo,morgan_411,0.3241038955748081,4
homo,morgan_1738,0.3226979970932007,1
homo,morgan_736,0.3209120035171509,2
homo,morgan_815,0.320134699344635,4
homo,morgan_1489,0.31912100315093994,2
homo,morgan_701,0.3169670104980469,1
homo,morgan_227,0.3142958953976631,2
homo,morgan_727,0.313560601323843,7
homo,morgan_356,0.3114158995449543,7
homo,morgan_134,0.310383602976799,5
homo,morgan_738,0.30653300881385803,1
homo,morgan_87,0.3050225004553795,6
homo,desc_fr_Ndealkylation2,0.30197060108184814,2
homo,morgan_1859,0.29839569702744484,4
homo,morgan_1280,0.29728760197758675,3
homo,morgan_1587,0.29714319854974747,3
homo,morgan_1583,0.29674801230430603,1
homo,morgan_1003,0.29533199965953827,2
homo,morgan_1471,0.29508399963378906,2
homo,morgan_1287,0.28319400548934937,1
homo,morgan_641,0.28222840279340744,4
homo,morgan_1915,0.2813572958111763,2
homo,morgan_730,0.2811100035905838,2
homo,morgan_1494,0.27749690786004066,3
homo,morgan_1721,0.2759949862957001,1
homo,morgan_548,0.2754120007157326,5
homo,morgan_54,0.27483999729156494,1
homo,morgan_989,0.2663410007953644,1
homo,morgan_1182,0.2631836049258709,5
homo,morgan_263,0.25870099663734436,2
homo,morgan_1331,0.257949098944664,3
homo,morgan_1768,0.2565868943929672,2
homo,morgan_1948,0.25651460140943527,5
homo,morgan_505,0.2556256949901581,3
homo,morgan_1654,0.2552030086517334,1
homo,morgan_1974,0.2537897974252701,3
homo,morgan_969,0.252607099711895,3
homo,desc_fr_aldehyde,0.25165100395679474,2
homo,morgan_1204,0.2501411996781826,4
homo,morgan_1582,0.25001299381256104,1
homo,morgan_1007,0.2496339976787567,1
homo,morgan_916,0.2480303943157196,3
homo,morgan_1879,0.24503499269485474,2
homo,morgan_427,0.24466609209775925,2
homo,morgan_205,0.24374999850988388,2
homo,morgan_283,0.24280400574207306,1
homo,morgan_880,0.24249500036239624,1
homo,morgan_273,0.24133700132369995,1
homo,morgan_650,0.24048900604248047,1
homo,morgan_1779,0.24041500687599182,1
homo,desc_NumHeteroatoms,0.23854400217533112,1
homo,morgan_525,0.23809760063886642,3
homo,morgan_658,0.2372169941663742,1
homo,morgan_2007,0.23415150493383408,2
homo,morgan_1547,0.2333437018096447,5
homo,morgan_715,0.23326699435710907,1
homo,morgan_798,0.23325200378894806,1
homo,morgan_1478,0.23295070230960846,4
homo,morgan_414,0.2311268001794815,2
homo,morgan_1327,0.22922520153224468,3
homo,morgan_1764,0.2289469987154007,1
homo,morgan_1365,0.22779099643230438,1
homo,morgan_1796,0.22777099907398224,1
homo,morgan_717,0.2272340003401041,4
homo,morgan_636,0.2270956039428711,2
homo,morgan_596,0.22676840238273144,4
homo,morgan_135,0.22589080035686493,4
homo,morgan_1919,0.22440099716186523,1
homo,morgan_529,0.22249099612236023,1
homo,morgan_132,0.21866560354828835,5
homo,morgan_1711,0.21851080283522606,3
homo,morgan_300,0.21846000105142593,2
homo,morgan_1729,0.2148554027080536,2
homo,morgan_1156,0.2138889953494072,2
homo,morgan_1716,0.21201690286397934,4
homo,morgan_1804,0.2100609987974167,1
homo,morgan_306,0.20722119882702827,4
homo,morgan_787,0.20627599954605103,2
homo,morgan_783,0.20381399989128113,1
homo,morgan_785,0.20269739627838135,2
homo,morgan_716,0.2020999938249588,1
homo,morgan_2027,0.20059239864349365,3
homo,morgan_55,0.19991379976272583,6
homo,morgan_67,0.19858449511229992,3
homo,morgan_1356,0.19774409383535385,2
homo,morgan_977,0.19730909541249275,3
homo,morgan_1819,0.19135009869933128,3
homo,morgan_1250,0.19017859548330307,3
homo,morgan_1598,0.18862679600715637,2
homo,morgan_1993,0.1886260062456131,1
homo,morgan_679,0.18730999529361725,1
homo,morgan_1506,0.18616369739174843,2
homo,morgan_1987,0.18553270399570465,4
homo,morgan_282,0.18490099906921387,1
homo,morgan_522,0.18438400328159332,1
homo,morgan_1847,0.1840669959783554,1
homo,morgan_2044,0.18144070357084274,4
homo,morgan_1927,0.18027430027723312,2
homo,morgan_1691,0.17975420504808426,2
homo,morgan_1951,0.17662599682807922,1
homo,morgan_592,0.17640650272369385,2
homo,morgan_902,0.17621170356869698,4
homo,desc_fr_priamide,0.17499400675296783,1
homo,morgan_212,0.17229199409484863,1
homo,morgan_504,0.16834799945354462,1
homo,morgan_1562,0.16574909910559654,3
homo,morgan_1,0.16441799700260162,1
homo,morgan_1319,0.16296890005469322,3
homo,morgan_1362,0.1588059961795807,1
homo,morgan_1785,0.15855839848518372,3
homo,morgan_1168,0.1566469967365265,1
homo,morgan_1019,0.1545269936323166,1
homo,morgan_1160,0.1535310000181198,1
homo,morgan_1128,0.1529649943113327,1
homo,morgan_99,0.15226790308952332,4
homo,morgan_19,0.1522040069103241,1
homo,morgan_1243,0.15206900238990784,1
homo,morgan_1990,0.14887000620365143,1
homo,morgan_343,0.14803799986839294,1
homo,morgan_1265,0.14734700322151184,1
homo,morgan_763,0.14532089978456497,3
homo,morgan_931,0.1432339996099472,1
homo,morgan_1321,0.14227299764752388,2
homo,morgan_888,0.14200200140476227,1
homo,morgan_245,0.14123700559139252,1
homo,morgan_865,0.14074599742889404,1
homo,morgan_594,0.1403753012418747,3
homo,morgan_803,0.139382004737854,1
homo,morgan_46,0.1392119973897934,1
homo,morgan_233,0.13862699270248413,1
homo,morgan_1190,0.13660100102424622,1
homo,morgan_1300,0.13517500460147858,1
homo,morgan_1432,0.13367630168795586,2
homo,morgan_1601,0.13354630395770073,3
homo,morgan_351,0.13272400200366974,1
homo,morgan_835,0.13251200318336487,1
homo,morgan_1972,0.13242000341415405,1
homo,morgan_1180,0.13162360340356827,3
homo,morgan_1925,0.1305920034646988,1
homo,morgan_288,0.12788650020956993,2
homo,morgan_1390,0.12749099731445312,1
homo,morgan_1887,0.12731300294399261,1
homo,morgan_493,0.12697400152683258,1
homo,morgan_1510,0.12548770010471344,3
homo,morgan_1427,0.12532369792461395,3
homo,morgan_299,0.12419309839606285,3
homo,morgan_1525,0.12393499910831451,1
homo,morgan_937,0.12295199930667877,1
homo,morgan_1256,0.1227400004863739,1
homo,morgan_556,0.12153699994087219,1
homo,desc_fr_oxazole,0.12075799703598022,1
homo,morgan_1045,0.11953800171613693,1
homo,morgan_1945,0.11726239882409573,4
homo,morgan_992,0.11532830074429512,3
homo,morgan_1765,0.11297900229692459,1
homo,morgan_1801,0.11292010173201561,2
homo,morgan_2018,0.11225199699401855,1
homo,morgan_1519,0.10825570113956928,3
homo,morgan_295,0.1076527014374733,2
homo,morgan_1108,0.10662859678268433,2
homo,morgan_1140,0.10628649964928627,3
homo,morgan_114,0.10566899925470352,1
homo,morgan_1240,0.10520199686288834,1
homo,morgan_1832,0.10511499643325806,1
homo,morgan_1690,0.1044510006904602,1
homo,morgan_1930,0.10319849848747253,2
homo,morgan_877,0.10309900343418121,1
homo,morgan_1081,0.10272669978439808,3
homo,morgan_1978,0.10111899673938751,1
homo,morgan_441,0.10078500211238861,1
homo,morgan_749,0.09970210120081902,2
homo,morgan_1176,0.09949339926242828,1
homo,morgan_1647,0.09901709854602814,1
homo,morgan_1034,0.09897229820489883,1
homo,morgan_757,0.09846480190753937,1
homo,morgan_970,0.0978240966796875,1
homo,morgan_461,0.09773250296711922,2
homo,morgan_1219,0.09743130207061768,2
homo,morgan_1668,0.09707020223140717,1
homo,morgan_1509,0.09370899945497513,1
homo,morgan_1743,0.09293030202388763,1
homo,morgan_1612,0.09267749637365341,1
homo,morgan_8,0.09267069771885872,2
homo,morgan_72,0.09257569909095764,1
homo,morgan_1749,0.0916530005633831,2
homo,desc_fr_guanido,0.09154260158538818,1
homo,morgan_1060,0.08832559734582901,1
homo,morgan_1245,0.08555030077695847,1
homo,morgan_1718,0.08398950099945068,1
homo,morgan_855,0.08386670053005219,1
homo,morgan_1844,0.08370490372180939,1
homo,morgan_526,0.08351659774780273,1
homo,morgan_1361,0.08283499628305435,1
homo,morgan_1577,0.08206679672002792,1
homo,morgan_564,0.08097930252552032,1
homo,morgan_1782,0.08075690269470215,1
homo,morgan_314,0.07994379848241806,1
homo,morgan_1657,0.07989390194416046,1
homo,morgan_605,0.07886200025677681,2
homo,morgan_1534,0.07854709774255753,1
homo,morgan_1658,0.07785619795322418,1
homo,morgan_384,0.07649440318346024,1
homo,morgan_638,0.07572109997272491,1
homo,morgan_1693,0.0720473974943161,1
homo,morgan_258,0.07161620259284973,1
homo,morgan_976,0.07008829712867737,1
homo,morgan_896,0.06843479722738266,1
homo,morgan_100,0.06792949885129929,1
homo,morgan_1520,0.06519919633865356,1
homo,morgan_1980,0.06488350033760071,1
homo,morgan_1450,0.06472419947385788,1
homo,morgan_940,0.06456980109214783,1
homo,morgan_446,0.06451129913330078,1
homo,morgan_741,0.06391090154647827,2
homo,morgan_209,0.06202699989080429,1
homo,morgan_261,0.06145140156149864,2
homo,morgan_1317,0.060337699949741364,1
homo,morgan_199,0.05888830125331879,1
homo,morgan_4,0.05692870169878006,1
homo,morgan_1913,0.05652660131454468,1
homo,morgan_242,0.05622589960694313,1
homo,morgan_1335,0.05584309995174408,1
homo,morgan_1396,0.05535449832677841,1
homo,morgan_1329,0.05530019849538803,1
homo,morgan_1666,0.054965998977422714,1
homo,morgan_597,0.05463569983839989,1
homo,morgan_1183,0.0531046986579895,1
homo,morgan_63,0.051471300423145294,1
homo,morgan_700,0.05091610178351402,1
homo,morgan_532,0.04910390079021454,1
homo,morgan_1812,0.047733601182699203,1
homo,morgan_693,0.04646560177206993,1
homo,morgan_319,0.04497959837317467,1
homo,desc_fr_amidine,0.04452919960021973,1
homo,morgan_1942,0.04385380074381828,1
homo,morgan_711,0.04352030158042908,1
homo,morgan_1617,0.043285198509693146,1
homo,morgan_176,0.04232019931077957,1
homo,morgan_645,0.042095400393009186,1
homo,morgan_1559,0.04186530038714409,1
homo,morgan_579,0.04143090173602104,1
homo,morgan_987,0.03950820118188858,1
homo,morgan_463,0.039330799132585526,1
homo,morgan_1178,0.034217700362205505,1
homo,morgan_688,0.03278160095214844,1
homo,morgan_1159,0.03233709931373596,1
homo,morgan_1753,0.03215629979968071,1
homo,morgan_1762,0.0319925993680954,1
homo,morgan_489,0.03181169927120209,1
homo,morgan_1628,0.030041299760341644,1
homo,morgan_1289,0.02692819945514202,1
homo,morgan_814,0.0,0
homo,morgan_813,0.0,0
homo,morgan_812,0.0,0
homo,morgan_811,0.0,0
homo,morgan_810,0.0,0
homo,morgan_808,0.0,0
homo,morgan_805,0.0,0
homo,morgan_804,0.0,0
homo,morgan_834,0.0,0
homo,morgan_833,0.0,0
homo,morgan_831,0.0,0
homo,morgan_830,0.0,0
homo,morgan_829,0.0,0
homo,morgan_828,0.0,0
homo,morgan_826,0.0,0
homo,morgan_825,0.0,0
homo,morgan_824,0.0,0
homo,morgan_823,0.0,0
homo,morgan_630,0.0,0
homo,morgan_629,0.0,0
homo,morgan_628,0.0,0
homo,morgan_659,0.0,0
homo,morgan_657,0.0,0
homo,morgan_654,0.0,0
homo,morgan_653,0.0,0
homo,morgan_651,0.0,0
homo,morgan_649,0.0,0
homo,morgan_648,0.0,0
homo,morgan_822,0.0,0
homo,morgan_851,0.0,0
homo,morgan_850,0.0,0
homo,morgan_848,0.0,0
homo,morgan_847,0.0,0
homo,morgan_846,0.0,0
homo,morgan_845,0.0,0
homo,morgan_842,0.0,0
homo,morgan_840,0.0,0
homo,morgan_839,0.0,0
homo,morgan_838,0.0,0
homo,morgan_837,0.0,0
homo,morgan_867,0.0,0
homo,morgan_866,0.0,0
homo,morgan_863,0.0,0
homo,morgan_862,0.0,0
homo,morgan_861,0.0,0
homo,morgan_860,0.0,0
homo,morgan_859,0.0,0
homo,morgan_858,0.0,0
homo,morgan_857,0.0,0
homo,morgan_856,0.0,0
homo,morgan_854,0.0,0
homo,morgan_853,0.0,0
homo,morgan_852,0.0,0
homo,morgan_878,0.0,0
homo,morgan_874,0.0,0
homo,morgan_873,0.0,0
homo,morgan_872,0.0,0
homo,morgan_871,0.0,0
homo,morgan_614,0.0,0
homo,morgan_612,0.0,0
homo,morgan_642,0.0,0
homo,morgan_640,0.0,0
homo,morgan_639,0.0,0
homo,morgan_637,0.0,0
homo,morgan_635,0.0,0
homo,morgan_634,0.0,0
homo,morgan_633,0.0,0
homo,morgan_632,0.0,0
homo,morgan_631,0.0,0
homo,morgan_869,0.0,0
homo,morgan_868,0.0,0
homo,morgan_899,0.0,0
homo,morgan_898,0.0,0
homo,morgan_897,0.0,0
homo,morgan_895,0.0,0
homo,morgan_893,0.0,0
homo,morgan_892,0.0,0
homo,morgan_891,0.0,0
homo,morgan_889,0.0,0
homo,morgan_887,0.0,0
homo,morgan_886,0.0,0
homo,morgan_885,0.0,0
homo,morgan_915,0.0,0
homo,morgan_914,0.0,0
homo,morgan_913,0.0,0
homo,morgan_912,0.0,0
homo,morgan_911,0.0,0
homo,morgan_909,0.0,0
homo,morgan_908,0.0,0
homo,morgan_907,0.0,0
homo,morgan_906,0.0,0
homo,morgan_905,0.0,0
homo,morgan_904,0.0,0
homo,morgan_903,0.0,0
homo,morgan_901,0.0,0
homo,morgan_900,0.0,0
homo,morgan_930,0.0,0
homo,morgan_928,0.0,0
homo,morgan_927,0.0,0
homo,morgan_925,0.0,0
homo,morgan_923,0.0,0
homo,morgan_922,0.0,0
homo,morgan_921,0.0,0
homo,morgan_920,0.0,0
homo,morgan_919,0.0,0
homo,morgan_917,0.0,0
homo,morgan_946,0.0,0
homo,morgan_945,0.0,0
homo,morgan_943,0.0,0
homo,morgan_942,0.0,0
homo,morgan_941,0.0,0
homo,morgan_939,0.0,0
homo,morgan_938,0.0,0
homo,morgan_936,0.0,0
homo,morgan_934,0.0,0
homo,morgan_933,0.0,0
homo,morgan_963,0.0,0
homo,morgan_962,0.0,0
homo,morgan_959,0.0,0
homo,morgan_958,0.0,0
homo,morgan_957,0.0,0
homo,morgan_956,0.0,0
homo,morgan_955,0.0,0
homo,morgan_954,0.0,0
homo,morgan_952,0.0,0
homo,morgan_951,0.0,0
homo,morgan_598,0.0,0
homo,morgan_627,0.0,0
homo,morgan_625,0.0,0
homo,morgan_624,0.0,0
homo,morgan_623,0.0,0
homo,morgan_622,0.0,0
homo,morgan_621,0.0,0
homo,morgan_620,0.0,0
homo,morgan_619,0.0,0
homo,morgan_618,0.0,0
homo,morgan_617,0.0,0
homo,morgan_616,0.0,0
homo,morgan_948,0.0,0
homo,morgan_978,0.0,0
homo,morgan_975,0.0,0
homo,morgan_974,0.0,0
homo,morgan_973,0.0,0
homo,morgan_972,0.0,0
homo,morgan_971,0.0,0
homo,morgan_967,0.0,0
homo,morgan_966,0.0,0
homo,morgan_965,0.0,0
homo,morgan_995,0.0,0
homo,morgan_994,0.0,0
homo,morgan_993,0.0,0
homo,morgan_991,0.0,0
homo,morgan_990,0.0,0
homo,morgan_988,0.0,0
homo,morgan_986,0.0,0
homo,morgan_985,0.0,0
homo,morgan_983,0.0,0
homo,morgan_582,0.0,0
homo,morgan_581,0.0,0
homo,morgan_610,0.0,0
homo,morgan_609,0.0,0
homo,morgan_608,0.0,0
homo,morgan_607,0.0,0
homo,morgan_604,0.0,0
homo,morgan_603,0.0,0
homo,morgan_602,0.0,0
homo,morgan_601,0.0,0
homo,morgan_600,0.0,0
homo,morgan_982,0.0,0
homo,morgan_981,0.0,0
homo,morgan_1011,0.0,0
homo,morgan_1010,0.0,0
homo,morgan_1009,0.0,0
homo,morgan_1006,0.0,0
homo,morgan_1002,0.0,0
homo,morgan_1000,0.0,0
homo,morgan_998,0.0,0
homo,morgan_997,0.0,0
homo,morgan_996,0.0,0
homo,morgan_1026,0.0,0
homo,morgan_1025,0.0,0
homo,morgan_1024,0.0,0
homo,morgan_1023,0.0,0
homo,morgan_1022,0.0,0
homo,morgan_1021,0.0,0
homo,morgan_1020,0.0,0
homo,morgan_1018,0.0,0
homo,morgan_1016,0.0,0
homo,morgan_1015,0.0,0
homo,morgan_1013,0.0,0
homo,morgan_1012,0.0,0
homo,morgan_1043,0.0,0
homo,morgan_1042,0.0,0
homo,morgan_1041,0.0,0
homo,morgan_1040,0.0,0
homo,morgan_1038,0.0,0
homo,morgan_1037,0.0,0
homo,morgan_1036,0.0,0
homo,morgan_1033,0.0,0
homo,morgan_1032,0.0,0
homo,morgan_1030,0.0,0
homo,morgan_1059,0.0,0
homo,morgan_1056,0.0,0
homo,morgan_1055,0.0,0
homo,morgan_1054,0.0,0
homo,morgan_1053,0.0,0
homo,morgan_1052,0.0,0
homo,morgan_1051,0.0,0
homo,morgan_1050,0.0,0
homo,morgan_1048,0.0,0
homo,morgan_566,0.0,0
homo,morgan_565,0.0,0
homo,morgan_595,0.0,0
homo,morgan_591,0.0,0
homo,morgan_590,0.0,0
homo,morgan_589,0.0,0
homo,morgan_588,0.0,0
homo,morgan_587,0.0,0
homo,morgan_586,0.0,0
homo,morgan_585,0.0,0
homo,morgan_584,0.0,0
homo,morgan_583,0.0,0
homo,morgan_1046,0.0,0
homo,morgan_1044,0.0,0
homo,morgan_1072,0.0,0
homo,morgan_1069,0.0,0
homo,morgan_1068,0.0,0
homo,morgan_1067,0.0,0
homo,morgan_1065,0.0,0
homo,morgan_1064,0.0,0
homo,morgan_1062,0.0,0
homo,morgan_1061,0.0,0
homo,morgan_1091,0.0,0
homo,morgan_1090,0.0,0
homo,morgan_1089,0.0,0
homo,morgan_1086,0.0,0
homo,morgan_1085,0.0,0
homo,morgan_1084,0.0,0
homo,morgan_1083,0.0,0
homo,morgan_1082,0.0,0
homo,morgan_1080,0.0,0
homo,morgan_550,0.0,0
homo,morgan_578,0.0,0
homo,morgan_577,0.0,0
homo,morgan_575,0.0,0
homo,morgan_574,0.0,0
homo,morgan_573,0.0,0
homo,morgan_572,0.0,0
homo,morgan_571,0.0,0
homo,morgan_570,0.0,0
homo,morgan_569,0.0,0
homo,morgan_568,0.0,0
homo,morgan_1078,0.0,0
homo,morgan_1107,0.0,0
homo,morgan_1106,0.0,0
homo,morgan_1105,0.0,0
homo,morgan_1103,0.0,0
homo,morgan_1102,0.0,0
homo,morgan_1099,0.0,0
homo,morgan_1098,0.0,0
homo,morgan_1096,0.0,0
homo,morgan_1094,0.0,0
homo,morgan_1093,0.0,0
homo,morgan_1092,0.0,0
homo,morgan_1123,0.0,0
homo,morgan_1122,0.0,0
homo,morgan_1121,0.0,0
homo,morgan_1120,0.0,0
homo,morgan_1119,0.0,0
homo,morgan_1117,0.0,0
homo,morgan_1115,0.0,0
homo,morgan_1113,0.0,0
homo,morgan_1112,0.0,0
homo,morgan_1111,0.0,0
homo,morgan_1110,0.0,0
homo,morgan_1109,0.0,0
homo,morgan_1139,0.0,0
homo,morgan_1137,0.0,0
homo,morgan_1135,0.0,0
homo,morgan_1134,0.0,0
homo,morgan_1133,0.0,0
homo,morgan_1132,0.0,0
homo,morgan_1131,0.0,0
homo,morgan_1130,0.0,0
homo,morgan_1129,0.0,0
homo,morgan_1127,0.0,0
homo,morgan_534,0.0,0
homo,morgan_563,0.0,0
homo,morgan_561,0.0,0
homo,morgan_560,0.0,0
homo,morgan_559,0.0,0
homo,morgan_557,0.0,0
homo,morgan_554,0.0,0
homo,morgan_553,0.0,0
homo,morgan_551,0.0,0
homo,morgan_1125,0.0,0
homo,morgan_1124,0.0,0
homo,morgan_1153,0.0,0
homo,morgan_1151,0.0,0
homo,morgan_1150,0.0,0
homo,morgan_1149,0.0,0
homo,morgan_1148,0.0,0
homo,morgan_1147,0.0,0
homo,morgan_1144,0.0,0
homo,morgan_1141,0.0,0
homo,morgan_1170,0.0,0
homo,morgan_1169,0.0,0
homo,morgan_1165,0.0,0
homo,morgan_1161,0.0,0
homo,morgan_1158,0.0,0
homo,morgan_1187,0.0,0
homo,morgan_1186,0.0,0
homo,morgan_1184,0.0,0
homo,morgan_1181,0.0,0
homo,morgan_1179,0.0,0
homo,morgan_1177,0.0,0
homo,morgan_1175,0.0,0
homo,morgan_518,0.0,0
homo,morgan_517,0.0,0
homo,morgan_516,0.0,0
homo,morgan_546,0.0,0
homo,morgan_545,0.0,0
homo,morgan_544,0.0,0
homo,morgan_543,0.0,0
homo,morgan_542,0.0,0
homo,morgan_541,0.0,0
homo,morgan_539,0.0,0
homo,morgan_538,0.0,0
homo,morgan_537,0.0,0
homo,morgan_536,0.0,0
homo,morgan_535,0.0,0
homo,morgan_1174,0.0,0
homo,morgan_1173,0.0,0
homo,morgan_1203,0.0,0
homo,morgan_1202,0.0,0
homo,morgan_1201,0.0,0
homo,morgan_1200,0.0,0
homo,morgan_1198,0.0,0
homo,morgan_1197,0.0,0
homo,morgan_1194,0.0,0
homo,morgan_1193,0.0,0
homo,morgan_1192,0.0,0
homo,morgan_1191,0.0,0
homo,morgan_1189,0.0,0
homo,morgan_1188,0.0,0
homo,morgan_1217,0.0,0
homo,morgan_1216,0.0,0
homo,morgan_1215,0.0,0
homo,morgan_1214,0.0,0
homo,morgan_1212,0.0,0
homo,morgan_1210,0.0,0
homo,morgan_1209,0.0,0
homo,morgan_1207,0.0,0
homo,morgan_1206,0.0,0
homo,morgan_1235,0.0,0
homo,morgan_1234,0.0,0
homo,morgan_1232,0.0,0
homo,morgan_1231,0.0,0
homo,morgan_1230,0.0,0
homo,morgan_1229,0.0,0
homo,morgan_1228,0.0,0
homo,morgan_1226,0.0,0
homo,morgan_1223,0.0,0
homo,morgan_501,0.0,0
homo,morgan_531,0.0,0
homo,morgan_530,0.0,0
homo,morgan_527,0.0,0
homo,morgan_524,0.0,0
homo,morgan_521,0.0,0
homo,morgan_520,0.0,0
homo,morgan_519,0.0,0
homo,morgan_1222,0.0,0
homo,morgan_1221,0.0,0
homo,morgan_1251,0.0,0
homo,morgan_1249,0.0,0
homo,morgan_1248,0.0,0
homo,morgan_1247,0.0,0
homo,morgan_1246,0.0,0
homo,morgan_1244,0.0,0
homo,morgan_1242,0.0,0
homo,morgan_1241,0.0,0
homo,morgan_1239,0.0,0
homo,morgan_1267,0.0,0
homo,morgan_1266,0.0,0
homo,morgan_1264,0.0,0
homo,morgan_1263,0.0,0
homo,morgan_1262,0.0,0
homo,morgan_1261,0.0,0
homo,morgan_1260,0.0,0
homo,morgan_1259,0.0,0
homo,morgan_1258,0.0,0
homo,morgan_1257,0.0,0
homo,morgan_1254,0.0,0
homo,morgan_1253,0.0,0
homo,morgan_1252,0.0,0
homo,morgan_1283,0.0,0
homo,morgan_1281,0.0,0
homo,morgan_1278,0.0,0
homo,morgan_1277,0.0,0
homo,morgan_1276,0.0,0
homo,morgan_1275,0.0,0
homo,morgan_1273,0.0,0
homo,morgan_1272,0.0,0
homo,morgan_485,0.0,0
homo,morgan_484,0.0,0
homo,morgan_515,0.0,0
homo,morgan_514,0.0,0
homo,morgan_513,0.0,0
homo,morgan_512,0.0,0
homo,morgan_511,0.0,0
homo,morgan_510,0.0,0
homo,morgan_509,0.0,0
homo,morgan_508,0.0,0
homo,morgan_507,0.0,0
homo,morgan_506,0.0,0
homo,morgan_1270,0.0,0
homo,morgan_1268,0.0,0
homo,morgan_1298,0.0,0
homo,morgan_1296,0.0,0
homo,morgan_1294,0.0,0
homo,morgan_1293,0.0,0
homo,morgan_1292,0.0,0
homo,morgan_1291,0.0,0
homo,morgan_1288,0.0,0
homo,morgan_1285,0.0,0
homo,morgan_1284,0.0,0
homo,morgan_1315,0.0,0
homo,morgan_1314,0.0,0
