target,feature,feature_type,importance_gain,importance_split,importance_gain_norm,importance_split_norm
gap,morgan_1736,morgan,9.419254288077354,16,0.0001126368878956409,0.0010666666666666667
gap,morgan_1400,morgan,9.335246056318283,13,0.00011163230457157302,0.0008666666666666666
gap,morgan_1099,morgan,9.262370109558105,2,0.00011076084281945693,0.00013333333333333334
gap,desc_fr_C_O,rdkit_desc,8.977718010544777,9,0.00010735692934762225,0.0006
gap,morgan_1095,morgan,8.95930004119873,1,0.00010713668444446447,6.666666666666667e-05
gap,morgan_458,morgan,8.941005945205688,14,0.00010691792083786681,0.0009333333333333333
gap,morgan_2033,morgan,8.857502296566963,3,0.00010591937139616605,0.0002
gap,morgan_294,morgan,8.784216091036797,16,0.00010504300370673581,0.0010666666666666667
gap,morgan_453,morgan,8.610858958214521,23,0.00010296997251568617,0.0015333333333333334
gap,morgan_1384,morgan,8.547071188688278,4,0.00010220718858125786,0.0002666666666666667
gap,desc_SlogP_VSA11,rdkit_desc,8.393581122159958,8,0.00010037173081699212,0.0005333333333333334
gap,desc_fr_hdrzone,rdkit_desc,8.35568505525589,5,9.991856383487103e-05,0.0003333333333333333
gap,morgan_221,morgan,8.198998928070068,9,9.804488708691757e-05,0.0006
gap,morgan_644,morgan,8.16839923709631,16,9.767897128759413e-05,0.0010666666666666667
gap,morgan_1196,morgan,8.060460984706879,12,9.638822910544189e-05,0.0008
gap,morgan_1856,morgan,8.045531988143921,7,9.620970587410874e-05,0.00046666666666666666
gap,morgan_1542,morgan,8.014110833406448,3,9.583396688506838e-05,0.0002
gap,morgan_1062,morgan,7.955500945448875,8,9.513310085283806e-05,0.0005333333333333334
gap,morgan_207,morgan,7.754884898662567,4,9.273410338649526e-05,0.0002666666666666667
gap,morgan_1854,morgan,7.4593629240989685,4,8.920020627515473e-05,0.0002666666666666667
gap,morgan_959,morgan,7.457484923303127,15,8.917774885351182e-05,0.001
gap,desc_NumUnspecifiedAtomStereoCenters,rdkit_desc,7.357677899301052,16,8.798424114792317e-05,0.0010666666666666667
gap,morgan_1778,morgan,7.27966495603323,13,8.70513504034415e-05,0.0008666666666666666
gap,morgan_870,morgan,7.246136203408241,12,8.665040843551079e-05,0.0008
gap,morgan_917,morgan,7.224273964762688,9,8.638897643164356e-05,0.0006
gap,morgan_95,morgan,7.217978060245514,6,8.631368903949828e-05,0.0004
gap,morgan_1894,morgan,7.138764202594757,2,8.536643757657905e-05,0.00013333333333333334
gap,morgan_809,morgan,6.891883209347725,12,8.241419678240823e-05,0.0008
gap,morgan_799,morgan,6.8704908192157745,7,8.215838329915168e-05,0.00046666666666666666
gap,morgan_1152,morgan,6.841470018029213,6,8.181134810613964e-05,0.0004
gap,morgan_490,morgan,6.790458053350449,5,8.120133920616425e-05,0.0003333333333333333
gap,desc_fr_tetrazole,rdkit_desc,6.72863407433033,10,8.046203857989643e-05,0.0006666666666666666
gap,morgan_482,morgan,6.679832994937897,10,7.987846778537297e-05,0.0006666666666666666
gap,morgan_983,morgan,6.677647918462753,12,7.985233830564487e-05,0.0008
gap,morgan_1071,morgan,6.62453493475914,6,7.921720509782826e-05,0.0004
gap,morgan_148,morgan,6.592107951641083,4,7.882943825869688e-05,0.0002666666666666667
gap,morgan_310,morgan,6.549799025058746,16,7.832350162351424e-05,0.0010666666666666667
gap,morgan_242,morgan,6.536279857158661,3,7.816183733963014e-05,0.0002
gap,morgan_1722,morgan,6.491570100188255,8,7.762719120632728e-05,0.0005333333333333334
gap,morgan_480,morgan,6.4350112453103065,14,7.695085174233626e-05,0.0009333333333333333
gap,morgan_1895,morgan,6.41243588924408,4,7.668089217094489e-05,0.0002666666666666667
gap,morgan_1410,morgan,6.399931617081165,17,7.653136416599299e-05,0.0011333333333333334
gap,morgan_323,morgan,6.395995944738388,7,7.648430079230019e-05,0.00046666666666666666
gap,morgan_798,morgan,6.341587513685226,10,7.583367642632784e-05,0.0006666666666666666
gap,morgan_894,morgan,6.258723936975002,12,7.484278106294907e-05,0.0008
gap,morgan_191,morgan,6.188365764915943,10,7.400142724699046e-05,0.0006666666666666666
gap,morgan_1066,morgan,5.985637992620468,5,7.157717744302435e-05,0.0003333333333333333
gap,morgan_1291,morgan,5.886324018239975,8,7.038956570045513e-05,0.0005333333333333334
gap,desc_fr_Ndealkylation1,rdkit_desc,5.882714085280895,7,7.034639756828809e-05,0.00046666666666666666
gap,desc_fr_oxime,rdkit_desc,5.876338869333267,15,7.027016175788934e-05,0.001
gap,morgan_1236,morgan,5.822963982820511,14,6.96318966760994e-05,0.0009333333333333333
gap,morgan_828,morgan,5.815196081995964,11,6.953900692627426e-05,0.0007333333333333333
gap,morgan_1085,morgan,5.748237267136574,12,6.873830314524474e-05,0.0008
gap,morgan_1321,morgan,5.7143081203103065,16,6.833257320202593e-05,0.0010666666666666667
gap,morgan_1136,morgan,5.661113947629929,7,6.769646912396902e-05,0.00046666666666666666
gap,morgan_313,morgan,5.564650982618332,8,6.654295018884002e-05,0.0005333333333333334
gap,morgan_818,morgan,5.516073130071163,19,6.596204877518009e-05,0.0012666666666666666
gap,morgan_1731,morgan,5.500588893890381,3,6.577688590331113e-05,0.0002
gap,morgan_1424,morgan,5.4501781687140465,14,6.517406671754906e-05,0.0009333333333333333
gap,morgan_468,morgan,5.3993780836462975,16,6.456659150646915e-05,0.0010666666666666667
gap,morgan_567,morgan,5.3468152359128,11,6.393803690898604e-05,0.0007333333333333333
gap,morgan_1096,morgan,5.304935127496719,2,6.343722814722553e-05,0.00013333333333333334
gap,morgan_485,morgan,5.274246074259281,9,6.307024374024289e-05,0.0006
gap,desc_fr_Al_OH,rdkit_desc,5.263360023498535,1,6.294006667508855e-05,6.666666666666667e-05
gap,morgan_865,morgan,5.21227116137743,8,6.232913822369992e-05,0.0005333333333333334
gap,morgan_1294,morgan,5.187928020954132,10,6.203803921575005e-05,0.0006666666666666666
gap,morgan_1792,morgan,5.166721247136593,8,6.178444536085882e-05,0.0005333333333333334
gap,morgan_1531,morgan,5.118228025734425,12,6.120455597941507e-05,0.0008
gap,morgan_1475,morgan,5.105174697935581,14,6.104846228293164e-05,0.0009333333333333333
gap,morgan_1624,morgan,5.088560104370117,1,6.084978242403521e-05,6.666666666666667e-05
gap,morgan_1445,morgan,5.085434004664421,7,6.08124000441427e-05,0.00046666666666666666
gap,morgan_1220,morgan,5.034863919019699,7,6.0207675201450274e-05,0.00046666666666666666
gap,morgan_1295,morgan,5.0134928822517395,6,5.9952117064996394e-05,0.0004
gap,morgan_940,morgan,4.999580949544907,7,5.978575603929453e-05,0.00046666666666666666
gap,morgan_1064,morgan,4.98391941934824,14,5.959847305838286e-05,0.0009333333333333333
gap,morgan_2004,morgan,4.889945521950722,10,5.84747187756602e-05,0.0006666666666666666
gap,morgan_1686,morgan,4.846282005310059,3,5.7952583744736465e-05,0.0002
gap,morgan_1557,morgan,4.82697007060051,10,5.772164866660817e-05,0.0006666666666666666
gap,morgan_306,morgan,4.797122910618782,17,5.736473174834209e-05,0.0011333333333333334
gap,morgan_21,morgan,4.796722881495953,17,5.7359948138718116e-05,0.0011333333333333334
gap,morgan_1796,morgan,4.736382037401199,7,5.663838306743301e-05,0.00046666666666666666
gap,morgan_1860,morgan,4.717643052339554,6,5.6414299409097307e-05,0.0004
gap,morgan_1852,morgan,4.714078009128571,9,5.637166807542507e-05,0.0006
gap,morgan_1718,morgan,4.71272899210453,6,5.6355536322882994e-05,0.0004
gap,morgan_416,morgan,4.707009971141815,5,5.628714739278844e-05,0.0003333333333333333
gap,morgan_252,morgan,4.673355780541897,12,5.58847054183086e-05,0.0008
gap,morgan_1076,morgan,4.655815064907074,3,5.5674950849619475e-05,0.0002
gap,morgan_1409,morgan,4.640333950519562,6,5.5489825308633395e-05,0.0004
gap,morgan_1199,morgan,4.627438887953758,5,5.533562417208799e-05,0.0003333333333333333
gap,morgan_193,morgan,4.615135006606579,9,5.518849247125497e-05,0.0006
gap,morgan_31,morgan,4.612339973449707,1,5.5155069035946125e-05,6.666666666666667e-05
gap,morgan_1185,morgan,4.60949981212616,14,5.512110595109652e-05,0.0009333333333333333
gap,morgan_139,morgan,4.589567773044109,12,5.488275556974434e-05,0.0008
gap,morgan_318,morgan,4.510067909955978,6,5.393208400992552e-05,0.0004
gap,morgan_1368,morgan,4.444538332521915,18,5.3148471269304214e-05,0.0012
gap,morgan_1985,morgan,4.374274894595146,4,5.23082502986338e-05,0.0002666666666666667
gap,morgan_199,morgan,4.365558043122292,9,5.2204012851366486e-05,0.0006
gap,morgan_320,morgan,4.285922974348068,9,5.1251724481209875e-05,0.0006
gap,morgan_1489,morgan,4.177582122385502,10,4.995616795159454e-05,0.0006666666666666666
gap,morgan_653,morgan,4.164216034114361,9,4.9796334217399106e-05,0.0006
gap,desc_NumBridgeheadAtoms,rdkit_desc,4.144180059432983,2,4.955674095820419e-05,0.00013333333333333334
gap,morgan_750,morgan,4.119518011808395,10,4.926182840901398e-05,0.0006666666666666666
gap,morgan_1452,morgan,4.101226985454559,9,4.9043101509632884e-05,0.0006
gap,morgan_737,morgan,4.093331232666969,14,4.894868288641839e-05,0.0009333333333333333
gap,morgan_1550,morgan,4.0721001625061035,1,4.869479849212606e-05,6.666666666666667e-05
gap,morgan_1696,morgan,4.062375009059906,3,4.857850361516603e-05,0.0002
gap,morgan_1478,morgan,4.046808496117592,8,4.839235686515962e-05,0.0005333333333333334
gap,desc_ExactMolWt,rdkit_desc,4.04078983515501,13,4.832038479397536e-05,0.0008666666666666666
gap,morgan_1114,morgan,3.976314961910248,6,4.7549384367864314e-05,0.0004
gap,morgan_248,morgan,3.971058875322342,4,4.748653127804794e-05,0.0002666666666666667
gap,morgan_413,morgan,3.9347820430994034,6,4.705272735266967e-05,0.0004
gap,morgan_48,morgan,3.921866975724697,10,4.689828699555023e-05,0.0006666666666666666
gap,morgan_1238,morgan,3.9144042655825615,8,4.6809046762728264e-05,0.0005333333333333334
gap,morgan_621,morgan,3.9112030789256096,6,4.6770766481552654e-05,0.0004
gap,morgan_1984,morgan,3.901591032743454,3,4.665582415860915e-05,0.0002
gap,morgan_1398,morgan,3.8973343670368195,8,4.660492229702396e-05,0.0005333333333333334
gap,morgan_526,morgan,3.867507930845022,12,4.624825319701735e-05,0.0008
gap,morgan_1100,morgan,3.8589928671717644,11,4.6146428759216263e-05,0.0007333333333333333
gap,morgan_1017,morgan,3.8387500196695328,8,4.5904361683090764e-05,0.0005333333333333334
gap,morgan_1166,morgan,3.8387449830770493,8,4.5904301454745125e-05,0.0005333333333333334
gap,morgan_203,morgan,3.8126350343227386,5,4.559207468170612e-05,0.0003333333333333333
gap,morgan_807,morgan,3.7872799932956696,5,4.528887521108876e-05,0.0003333333333333333
gap,morgan_1297,morgan,3.7836757972836494,14,4.5245775682214835e-05,0.0009333333333333333
gap,morgan_1866,morgan,3.7729377150535583,7,4.5117368047451655e-05,0.00046666666666666666
gap,morgan_1309,morgan,3.7726120054721832,3,4.5113473162306624e-05,0.0002
gap,morgan_2021,morgan,3.766946904361248,8,4.504572901407214e-05,0.0005333333333333334
gap,morgan_1277,morgan,3.7167919278144836,3,4.444596810965987e-05,0.0002
gap,morgan_1184,morgan,3.7059159874916077,4,4.431591194667273e-05,0.0002666666666666667
gap,morgan_629,morgan,3.6831601038575172,13,4.404379359892798e-05,0.0008666666666666666
gap,morgan_1274,morgan,3.675540030002594,4,4.395267158668547e-05,0.0002666666666666667
gap,morgan_1825,morgan,3.6398969292640686,5,4.352644591962602e-05,0.0003333333333333333
gap,morgan_684,morgan,3.622879073023796,9,4.3322943783794954e-05,0.0006
gap,morgan_1671,morgan,3.622129946947098,5,4.3313985619237535e-05,0.0003333333333333333
gap,morgan_881,morgan,3.6054880023002625,2,4.3114978691913814e-05,0.00013333333333333334
gap,morgan_1392,morgan,3.593716539442539,16,4.297421373306231e-05,0.0010666666666666667
gap,morgan_838,morgan,3.5862600803375244,1,4.2885048251101276e-05,6.666666666666667e-05
gap,morgan_1974,morgan,3.549947589635849,13,4.245081791616348e-05,0.0008666666666666666
gap,morgan_588,morgan,3.5168150067329407,5,4.205461340655047e-05,0.0003333333333333333
gap,morgan_1039,morgan,3.5134959518909454,6,4.201492363953457e-05,0.0004
gap,morgan_434,morgan,3.5037920102477074,12,4.189888241656867e-05,0.0008
gap,morgan_1480,morgan,3.494916021823883,6,4.1792741985226585e-05,0.0004
gap,desc_fr_ether,rdkit_desc,3.445139929652214,5,4.119751183830083e-05,0.0003333333333333333
gap,morgan_884,morgan,3.4275990426540375,7,4.0987755220422426e-05,0.00046666666666666666
gap,morgan_371,morgan,3.411323420703411,13,4.0793128836101856e-05,0.0008666666666666666
gap,morgan_978,morgan,3.3765299320220947,1,4.037706296037152e-05,6.666666666666667e-05
gap,morgan_1649,morgan,3.3255979493260384,11,3.9768010497216346e-05,0.0007333333333333333
gap,morgan_61,morgan,3.3113189190626144,10,3.9597259662612e-05,0.0006666666666666666
gap,morgan_1120,morgan,3.3031359910964966,5,3.9499406954553744e-05,0.0003333333333333333
gap,desc_fr_Ndealkylation2,rdkit_desc,3.2950780391693115,2,3.940304872914309e-05,0.00013333333333333334
gap,morgan_1665,morgan,3.2935210168361664,5,3.938442961720219e-05,0.0003333333333333333
gap,morgan_278,morgan,3.2894329726696014,9,3.933554415786338e-05,0.0006
gap,morgan_779,morgan,3.2705159932374954,10,3.910933201553749e-05,0.0006666666666666666
gap,morgan_695,morgan,3.222392052412033,3,3.8533858547885676e-05,0.0002
gap,desc_fr_C_O_noCOO,rdkit_desc,3.2175450026988983,4,3.8475896783772994e-05,0.0002666666666666667
gap,morgan_1372,morgan,3.2031110227108,6,3.830329303658833e-05,0.0004
gap,morgan_1943,morgan,3.1975699961185455,10,3.8237032590483955e-05,0.0006666666666666666
gap,morgan_1205,morgan,3.1778551191091537,10,3.8001279066514015e-05,0.0006666666666666666
gap,morgan_802,morgan,3.164517968893051,6,3.784179137802046e-05,0.0004
gap,morgan_771,morgan,3.164101004600525,4,3.783680525503902e-05,0.0002666666666666667
gap,morgan_2013,morgan,3.130027212202549,4,3.742934561788196e-05,0.0002666666666666667
gap,morgan_1055,morgan,3.126274988055229,7,3.738447594585538e-05,0.00046666666666666666
gap,morgan_179,morgan,3.101970076560974,2,3.709383408530415e-05,0.00013333333333333334
gap,morgan_91,morgan,3.0948119089007378,11,3.700823561820418e-05,0.0007333333333333333
gap,desc_Chi4v,rdkit_desc,3.0840980112552643,9,3.6880117186414306e-05,0.0006
gap,morgan_1391,morgan,3.0431839525699615,8,3.639086059554752e-05,0.0005333333333333334
gap,morgan_1979,morgan,3.03989390283823,12,3.6351517676090164e-05,0.0008
gap,morgan_823,morgan,3.03155804425478,4,3.625183620024696e-05,0.0002666666666666667
gap,morgan_937,morgan,2.9951300621032715,1,3.581622480083316e-05,6.666666666666667e-05
gap,morgan_466,morgan,2.9944459795951843,10,3.580804443724829e-05,0.0006666666666666666
gap,morgan_1609,morgan,2.9346100091934204,5,3.509251672304258e-05,0.0003333333333333333
gap,morgan_710,morgan,2.9278089106082916,4,3.501118814272492e-05,0.0002666666666666667
gap,morgan_170,morgan,2.9237436912953854,20,3.496257562648798e-05,0.0013333333333333333
gap,morgan_1495,morgan,2.904390625655651,16,3.473114869838615e-05,0.0010666666666666667
gap,morgan_1579,morgan,2.8953665420413017,10,3.4623237322034736e-05,0.0006666666666666666
gap,morgan_1908,morgan,2.8891919776797295,10,3.4549400934086364e-05,0.0006666666666666666
gap,morgan_354,morgan,2.888216957449913,8,3.453774149258888e-05,0.0005333333333333334
gap,morgan_326,morgan,2.8622712045907974,11,3.422747819925584e-05,0.0007333333333333333
gap,morgan_1145,morgan,2.858117498457432,3,3.417780754404404e-05,0.0002
gap,morgan_1659,morgan,2.844995953142643,12,3.4020898092038884e-05,0.0008
gap,morgan_846,morgan,2.833393022418022,8,3.388214846629152e-05,0.0005333333333333334
gap,morgan_173,morgan,2.8298212736845016,7,3.383943694695201e-05,0.00046666666666666666
gap,morgan_1523,morgan,2.827436000108719,6,3.381091347957987e-05,0.0004
gap,morgan_166,morgan,2.810088038444519,6,3.3603463892444115e-05,0.0004
gap,morgan_1990,morgan,2.7878942862153053,9,3.333806759828208e-05,0.0006
gap,morgan_1312,morgan,2.7772509455680847,2,3.3210792897902285e-05,0.00013333333333333334
gap,morgan_883,morgan,2.75397602468729,9,3.2932467823129826e-05,0.0006
gap,morgan_1225,morgan,2.7523880302906036,4,3.291347834250131e-05,0.0002666666666666667
gap,morgan_960,morgan,2.7325000762939453,1,3.267565513736386e-05,6.666666666666667e-05
gap,morgan_593,morgan,2.721108503639698,10,3.253943296384895e-05,0.0006666666666666666
gap,morgan_580,morgan,2.670935697853565,12,3.193945885465692e-05,0.0008
gap,morgan_759,morgan,2.662009745836258,7,3.183272095099847e-05,0.00046666666666666666
gap,morgan_1666,morgan,2.6579089909791946,9,3.178368349527257e-05,0.0006
gap,morgan_20,morgan,2.654038593173027,11,3.173740068450308e-05,0.0007333333333333333
gap,morgan_1333,morgan,2.642138235270977,7,3.15950943789362e-05,0.00046666666666666666
gap,morgan_1434,morgan,2.6385196931660175,15,3.155182329728191e-05,0.001
gap,morgan_1422,morgan,2.6301960051059723,8,3.14522873584248e-05,0.0005333333333333334
gap,morgan_1379,morgan,2.6251299381256104,1,3.139170655222859e-05,6.666666666666667e-05
gap,morgan_410,morgan,2.610752984881401,4,3.12197847395965e-05,0.0002666666666666667
gap,morgan_1859,morgan,2.6106277406215668,9,3.12182870495222e-05,0.0006
gap,desc_Chi2v,rdkit_desc,2.606020048260689,4,3.1163187557350435e-05,0.0002666666666666667
gap,morgan_521,morgan,2.5971995815634727,8,3.1057711063333374e-05,0.0005333333333333334
gap,morgan_1118,morgan,2.5801244974136353,10,3.085352458737972e-05,0.0006666666666666666
gap,morgan_2028,morgan,2.553080126643181,11,3.053012385251097e-05,0.0007333333333333333
gap,morgan_112,morgan,2.55143603682518,4,3.051046357422812e-05,0.0002666666666666667
gap,morgan_875,morgan,2.5396699979901314,10,3.0369763476671922e-05,0.0006666666666666666
gap,morgan_418,morgan,2.532402090728283,13,3.0282852726579427e-05,0.0008666666666666666
gap,morgan_1537,morgan,2.500524014234543,6,2.9901649797075865e-05,0.0004
gap,morgan_1,morgan,2.488830029964447,8,2.9761811339062112e-05,0.0005333333333333334
gap,morgan_787,morgan,2.4484560042619705,4,2.927901254545678e-05,0.0002666666666666667
gap,morgan_1511,morgan,2.44377201795578,5,2.9223000718581815e-05,0.0003333333333333333
gap,morgan_929,morgan,2.4372138306498528,9,2.914457690860873e-05,0.0006
gap,morgan_1479,morgan,2.409480035305023,2,2.8812931928906855e-05,0.00013333333333333334
gap,morgan_1325,morgan,2.4083679765462875,5,2.8799633759655852e-05,0.0003333333333333333
gap,morgan_1323,morgan,2.396577574312687,11,2.8658642320841893e-05,0.0007333333333333333
gap,morgan_622,morgan,2.3776399940252304,3,2.8432183830327105e-05,0.0002
gap,morgan_1178,morgan,2.375980019569397,8,2.8412333601108003e-05,0.0005333333333333334
gap,morgan_999,morgan,2.3570790998637676,12,2.818631350345524e-05,0.0008
gap,desc_fr_alkyl_carbamate,rdkit_desc,2.356489896774292,1,2.81792677225147e-05,6.666666666666667e-05
gap,morgan_1724,morgan,2.3467370718717575,5,2.806264194603438e-05,0.0003333333333333333
gap,morgan_1648,morgan,2.3341530114412308,7,2.791215982073712e-05,0.00046666666666666666
gap,morgan_916,morgan,2.3226961120963097,10,2.7775156460632598e-05,0.0006666666666666666
gap,morgan_428,morgan,2.3221090137958527,4,2.7768135849082064e-05,0.0002666666666666667
gap,morgan_1280,morgan,2.304898977279663,6,2.7562335592026937e-05,0.0004
gap,morgan_1970,morgan,2.3039969950914383,4,2.7551549550636427e-05,0.0002666666666666667
gap,morgan_909,morgan,2.2973620295524597,6,2.747220761477306e-05,0.0004
gap,morgan_328,morgan,2.29014927521348,14,2.7385956391793892e-05,0.0009333333333333333
gap,morgan_1106,morgan,2.27167010307312,1,2.716497961623188e-05,6.666666666666667e-05
gap,desc_fr_Imine,rdkit_desc,2.252714976668358,5,2.6938311306554393e-05,0.0003333333333333333
gap,morgan_745,morgan,2.2296639382839203,5,2.666266345302182e-05,0.0003333333333333333
gap,morgan_600,morgan,2.2271499633789062,6,2.6632600955409142e-05,0.0004
gap,morgan_325,morgan,2.218168418854475,11,2.6525198268021397e-05,0.0007333333333333333
gap,morgan_1155,morgan,2.198842018842697,5,2.6294090211589757e-05,0.0003333333333333333
gap,desc_Chi0v,rdkit_desc,2.1933120042085648,7,2.6227961448170083e-05,0.00046666666666666666
gap,morgan_812,morgan,2.1921829879283905,12,2.6214460498276067e-05,0.0008
gap,morgan_1969,morgan,2.1844478994607925,2,2.6121963123649447e-05,0.00013333333333333334
gap,morgan_1105,morgan,2.1757350265979767,4,2.6017773253211382e-05,0.0002666666666666667
gap,morgan_1004,morgan,2.1739680469036102,3,2.5996643438932967e-05,0.0002
gap,morgan_1162,morgan,2.1511169970035553,7,2.572338707837923e-05,0.00046666666666666666
gap,morgan_2,morgan,2.0921239852905273,3,2.5017939593501647e-05,0.0002
gap,morgan_1210,morgan,2.0804200172424316,1,2.4877981747938843e-05,6.666666666666667e-05
gap,morgan_640,morgan,2.059814989566803,7,2.4631583665733537e-05,0.00046666666666666666
gap,morgan_650,morgan,2.052370071411133,1,2.4542556192215395e-05,6.666666666666667e-05
gap,morgan_1440,morgan,2.0494479537010193,2,2.450761306032134e-05,0.00013333333333333334
gap,morgan_225,morgan,2.043060064315796,10,2.4431225699011445e-05,0.0006666666666666666
gap,morgan_1963,morgan,2.0426700115203857,1,2.4426561387841334e-05,6.666666666666667e-05
gap,morgan_508,morgan,2.039470188319683,15,2.4388297411084744e-05,0.001
gap,morgan_1377,morgan,2.0362769961357117,7,2.4350112729043567e-05,0.00046666666666666666
gap,morgan_626,morgan,2.017130620777607,9,2.4121157435040253e-05,0.0006
gap,morgan_2029,morgan,2.016889877617359,6,2.4118278591394767e-05,0.0004
gap,morgan_1524,morgan,2.0124020129442215,4,2.4064612017097173e-05,0.0002666666666666667
gap,morgan_1925,morgan,1.9875719994306564,6,2.3767690906036953e-05,0.0004
gap,morgan_102,morgan,1.9761022105813026,9,2.3630533411260893e-05,0.0006
gap,desc_NumSaturatedRings,rdkit_desc,1.9503970444202423,2,2.3323147090574445e-05,0.00013333333333333334
gap,morgan_1738,morgan,1.9416829943656921,4,2.3218943143097014e-05,0.0002666666666666667
gap,morgan_747,morgan,1.938103973865509,2,2.3176144666856107e-05,0.00013333333333333334
gap,morgan_205,morgan,1.9315670132637024,5,2.3097974689067537e-05,0.0003333333333333333
gap,morgan_1290,morgan,1.9210149943828583,3,2.2971792028380825e-05,0.0002
gap,morgan_134,morgan,1.8973072692751884,9,2.2688291414261788e-05,0.0006
gap,morgan_581,morgan,1.8855700492858887,1,2.2547935936884495e-05,6.666666666666667e-05
gap,morgan_876,morgan,1.8818223923444748,9,2.2503120880206846e-05,0.0006
gap,desc_fr_NH1,rdkit_desc,1.8783200085163116,5,2.246123883704769e-05,0.0003333333333333333
gap,morgan_343,morgan,1.8662899732589722,1,2.2317381829770936e-05,6.666666666666667e-05
gap,morgan_1317,morgan,1.8512419760227203,4,2.2137435570129232e-05,0.0002666666666666667
gap,morgan_386,morgan,1.8389810919761658,6,2.1990818037613808e-05,0.0004
gap,morgan_1989,morgan,1.830632597208023,9,2.1890985456335382e-05,0.0006
gap,morgan_1926,morgan,1.8236600160598755,1,2.1807606261219985e-05,6.666666666666667e-05
gap,morgan_2030,morgan,1.8228309005498886,6,2.179769157074718e-05,0.0004
gap,morgan_674,morgan,1.817526027560234,4,2.1734255085653804e-05,0.0002666666666666667
gap,morgan_381,morgan,1.8139640092849731,2,2.169165992462703e-05,0.00013333333333333334
gap,morgan_1375,morgan,1.8060299754142761,4,2.1596783530347592e-05,0.0002666666666666667
gap,morgan_1503,morgan,1.7896365970373154,4,2.140074899661451e-05,0.0002666666666666667
gap,morgan_1664,morgan,1.782993994653225,7,2.132131573818564e-05,0.00046666666666666666
gap,morgan_632,morgan,1.782207004725933,9,2.1311904791893683e-05,0.0006
gap,desc_fr_phenol_noOrthoHbond,rdkit_desc,1.7703200578689575,1,2.1169758857661358e-05,6.666666666666667e-05
gap,morgan_1589,morgan,1.7559499740600586,1,2.0997919190790627e-05,6.666666666666667e-05
gap,morgan_1754,morgan,1.7445369958877563,2,2.0861441046806748e-05,0.00013333333333333334
gap,morgan_552,morgan,1.7260600328445435,1,2.0640490687967345e-05,6.666666666666667e-05
gap,morgan_1529,morgan,1.7240119725465775,5,2.06159996687072e-05,0.0003333333333333333
gap,desc_fr_ArN,rdkit_desc,1.7196940034627914,5,2.0564364731932758e-05,0.0003333333333333333
gap,morgan_296,morgan,1.7108700275421143,4,2.045884627408316e-05,0.0002666666666666667
gap,morgan_2007,morgan,1.7097710371017456,5,2.0445704377788154e-05,0.0003333333333333333
gap,desc_fr_Ar_NH,rdkit_desc,1.7064869701862335,5,2.0406433001765053e-05,0.0003333333333333333
gap,morgan_813,morgan,1.7027069926261902,4,2.0361231450171146e-05,0.0002666666666666667
gap,morgan_1752,morgan,1.698158010840416,5,2.030683402806395e-05,0.0003333333333333333
gap,morgan_63,morgan,1.6758759841322899,6,2.0040382134139854e-05,0.0004
gap,morgan_1920,morgan,1.6621859967708588,4,1.9876675164929553e-05,0.0002666666666666667
gap,desc_Chi3v,rdkit_desc,1.6592890173196793,4,1.984203264019259e-05,0.0002666666666666667
gap,morgan_661,morgan,1.6506430134177208,11,1.9738642399047612e-05,0.0007333333333333333
gap,morgan_463,morgan,1.63278229534626,7,1.9525061192125826e-05,0.00046666666666666666
gap,morgan_1031,morgan,1.6205328181385994,6,1.9378580064339955e-05,0.0004
gap,morgan_1797,morgan,1.6092199981212616,6,1.9243299626939584e-05,0.0004
gap,morgan_1247,morgan,1.5784331187605858,6,1.8875145400166616e-05,0.0004
gap,morgan_74,morgan,1.5625760108232498,4,1.868552367062614e-05,0.0002666666666666667
gap,morgan_1768,morgan,1.54304651170969,9,1.8451986923975567e-05,0.0006
gap,morgan_1771,morgan,1.5042259991168976,11,1.7987765278478594e-05,0.0007333333333333333
gap,morgan_1369,morgan,1.4825240075588226,3,1.7728249533868836e-05,0.0002
gap,morgan_1437,morgan,1.4756770133972168,7,1.7646372127206284e-05,0.00046666666666666666
gap,morgan_1113,morgan,1.47300211712718,12,1.7614385307221822e-05,0.0008
gap,morgan_816,morgan,1.4611200094223022,1,1.7472297240312714e-05,6.666666666666667e-05
gap,morgan_1700,morgan,1.4347100257873535,1,1.715648260413915e-05,6.666666666666667e-05
gap,morgan_620,morgan,1.4338489770889282,3,1.714618605169975e-05,0.0002
gap,morgan_212,morgan,1.4307258874177933,7,1.7108839666262325e-05,0.00046666666666666666
gap,morgan_903,morgan,1.4290779829025269,3,1.7089133771244318e-05,0.0002
gap,morgan_1692,morgan,1.4245170056819916,5,1.7034592905887886e-05,0.0003333333333333333
gap,morgan_806,morgan,1.4160239845514297,8,1.693303205619416e-05,0.0005333333333333334
gap,morgan_639,morgan,1.403840996325016,8,1.67873460138469e-05,0.0005333333333333334
gap,morgan_642,morgan,1.4016050100326538,3,1.676060774671382e-05,0.0002
gap,morgan_1221,morgan,1.3988920450210571,2,1.672816569487721e-05,0.00013333333333333334
gap,morgan_636,morgan,1.3759989365935326,4,1.64544063919993e-05,0.0002666666666666667
gap,morgan_1051,morgan,1.3696768879890442,10,1.637880636484684e-05,0.0006666666666666666
gap,morgan_1876,morgan,1.3672980070114136,4,1.635035934114417e-05,0.0002666666666666667
gap,morgan_1319,morgan,1.367024004459381,6,1.6347082776589004e-05,0.0004
gap,morgan_1823,morgan,1.352061003446579,3,1.616815291482758e-05,0.0002
